"year","school","commune","csep","ethnicity","rural","region","sch_type","gender","grade","fw"
2016,3823,8417,3,1,0,8,1,1,8,1
2016,3823,8417,2,0,0,8,1,2,8,3
2016,3823,8417,3,0,0,8,1,2,8,18
2016,3823,8417,3,1,0,8,1,2,8,1
2016,3823,8417,1,0,0,8,1,2,8,1
2016,3831,8417,2,0,1,8,1,1,8,2
2016,3831,8417,3,0,1,8,1,1,8,9
2016,3831,8417,1,0,1,8,1,1,8,1
2016,3831,8417,2,0,1,8,1,2,8,1
2016,3831,8417,3,0,1,8,1,2,8,5
2016,3833,8417,3,0,1,8,1,1,8,4
2016,3833,8417,1,0,1,8,1,1,8,1
2016,3833,8417,2,0,1,8,1,2,8,1
2016,3833,8417,3,0,1,8,1,2,8,2
2016,3886,8418,3,0,0,8,1,1,8,12
2016,3886,8418,1,0,0,8,1,1,8,1
2016,3886,8418,2,0,0,8,1,2,8,4
2016,3886,8418,3,0,0,8,1,2,8,9
2016,3886,8418,3,1,0,8,1,2,8,1
2016,3887,8418,2,0,1,8,1,1,8,8
2016,3887,8418,3,0,1,8,1,1,8,19
2016,3887,8418,3,0,1,8,1,2,8,14
2016,3887,8418,2,0,1,8,1,2,8,4
2016,3887,8418,1,0,1,8,1,2,8,1
2016,3888,8418,3,0,1,8,1,1,8,8
2016,3888,8418,2,0,1,8,1,1,8,3
2016,3888,8418,1,0,1,8,1,1,8,1
2016,3888,8418,2,0,1,8,1,2,8,1
2016,3888,8418,3,0,1,8,1,2,8,9
2016,3890,8418,3,0,1,8,1,1,8,7
2016,3890,8418,2,0,1,8,1,2,8,1
2016,3890,8418,3,0,1,8,1,2,8,8
2016,3891,8418,2,0,1,8,1,1,8,1
2016,3891,8418,3,0,1,8,1,1,8,1
2016,3891,8418,2,0,1,8,1,2,8,1
2016,3891,8418,3,0,1,8,1,2,8,2
2016,3891,8418,3,1,1,8,1,2,8,1
2016,3897,8418,3,0,1,8,1,1,8,1
2016,3898,8418,3,0,1,8,1,1,8,1
2016,3899,8418,3,0,1,8,1,1,8,3
2016,3899,8418,3,0,1,8,1,2,8,6
2016,3903,8418,3,0,1,8,1,1,8,3
2016,3903,8418,3,1,1,8,1,1,8,1
2016,3903,8418,3,0,1,8,1,2,8,2
2016,3906,8418,3,0,1,8,1,1,8,3
2016,3906,8418,2,0,1,8,1,2,8,1
2016,3906,8418,3,0,1,8,1,2,8,2
2016,3907,8418,2,0,0,8,2,1,8,8
2016,3907,8418,3,0,0,8,2,1,8,20
2016,3907,8418,3,1,0,8,2,1,8,1
2016,3907,8418,2,0,0,8,2,2,8,5
2016,3907,8418,3,0,0,8,2,2,8,15
2016,3907,8418,1,0,0,8,2,2,8,4
2016,4140,8419,3,0,0,8,1,1,8,45
2016,4140,8419,2,0,0,8,1,1,8,15
2016,4140,8419,1,0,0,8,1,1,8,4
2016,4140,8419,3,1,0,8,1,1,8,2
2016,4140,8419,2,0,0,8,1,2,8,20
2016,4140,8419,2,1,0,8,1,2,8,2
2016,4140,8419,3,0,0,8,1,2,8,35
2016,4140,8419,3,1,0,8,1,2,8,4
2016,4140,8419,1,0,0,8,1,2,8,7
2016,4141,8419,3,0,1,8,1,1,8,9
2016,4141,8419,1,0,1,8,1,1,8,1
2016,4141,8419,2,0,1,8,1,1,8,1
2016,4141,8419,3,0,1,8,1,2,8,3
2016,4141,8419,2,0,1,8,1,2,8,1
2016,17898,8419,3,0,0,8,1,1,8,18
2016,17898,8419,2,0,0,8,1,1,8,8
2016,17898,8419,1,0,0,8,1,2,8,1
2016,17898,8419,3,0,0,8,1,2,8,13
2016,17898,8419,2,0,0,8,1,2,8,4
2016,17898,8419,3,1,0,8,1,2,8,1
2016,4070,8420,3,0,1,8,1,1,8,2
2016,4070,8420,2,0,1,8,1,2,8,3
2016,4070,8420,3,0,1,8,1,2,8,2
2016,4071,8420,3,0,1,8,1,1,8,18
2016,4071,8420,2,0,1,8,1,1,8,1
2016,4071,8420,3,0,1,8,1,2,8,16
2016,4071,8420,3,1,1,8,1,2,8,1
2016,4071,8420,1,0,1,8,1,2,8,1
2016,4076,8420,2,0,1,8,1,1,8,1
2016,4076,8420,3,0,1,8,1,1,8,7
2016,4076,8420,3,0,1,8,1,2,8,5
2016,3941,8421,2,0,0,8,1,1,8,10
2016,3941,8421,3,0,0,8,1,1,8,4
2016,3941,8421,2,0,0,8,1,2,8,5
2016,3941,8421,3,0,0,8,1,2,8,9
2016,3948,8421,3,0,1,8,1,2,8,3
2016,3955,8421,3,0,1,8,1,1,8,3
2016,3955,8421,3,0,1,8,1,2,8,2
2016,3957,8421,3,0,1,8,1,1,8,7
2016,3957,8421,3,0,1,8,1,2,8,3
2016,3960,8421,3,0,0,8,2,1,8,10
2016,3960,8421,1,0,0,8,2,1,8,1
2016,3960,8421,2,0,0,8,2,1,8,10
2016,3960,8421,3,0,0,8,2,2,8,12
2016,3960,8421,2,0,0,8,2,2,8,8
2016,3960,8421,2,1,0,8,2,2,8,1
2016,3960,8421,1,0,0,8,2,2,8,1
2016,11405,8421,1,0,0,8,1,1,8,5
2016,11405,8421,3,0,0,8,1,1,8,43
2016,11405,8421,2,0,0,8,1,1,8,15
2016,11405,8421,3,0,0,8,1,2,8,32
2016,11405,8421,2,0,0,8,1,2,8,10
2016,11405,8421,3,1,0,8,1,2,8,1
2016,11405,8421,1,0,0,8,1,2,8,2
2016,12032,8421,2,0,1,8,2,1,8,6
2016,12032,8421,3,0,1,8,2,1,8,7
2016,12032,8421,1,0,1,8,2,1,8,5
2016,12032,8421,1,0,1,8,2,2,8,4
2016,12032,8421,3,0,1,8,2,2,8,9
2016,12032,8421,2,0,1,8,2,2,8,8
2016,12032,8421,2,1,1,8,2,2,8,1
2016,18220,8421,1,0,0,8,2,1,8,1
2016,18220,8421,3,0,0,8,2,1,8,13
2016,18220,8421,2,0,0,8,2,1,8,6
2016,18220,8421,2,0,0,8,2,2,8,7
2016,18220,8421,3,0,0,8,2,2,8,11
2016,18220,8421,1,0,0,8,2,2,8,2
2017,4531,8101,3,0,0,8,1,1,8,11
2017,4531,8101,2,0,0,8,1,1,8,14
2017,4531,8101,3,1,0,8,1,1,8,1
2017,4531,8101,1,0,0,8,1,1,8,7
2017,4531,8101,2,0,0,8,1,2,8,19
2017,4531,8101,3,0,0,8,1,2,8,22
2017,4531,8101,1,0,0,8,1,2,8,6
2017,4531,8101,3,1,0,8,1,2,8,1
2017,4548,8101,2,0,0,8,1,1,8,4
2017,4548,8101,2,1,0,8,1,1,8,1
2017,4548,8101,3,0,0,8,1,1,8,11
2017,4548,8101,1,0,0,8,1,1,8,2
2017,4548,8101,2,0,0,8,1,2,8,3
2017,4548,8101,3,0,0,8,1,2,8,5
2017,4548,8101,1,0,0,8,1,2,8,1
2017,4551,8101,2,0,0,8,1,1,8,1
2017,4551,8101,3,0,0,8,1,1,8,1
2017,4551,8101,3,0,0,8,1,2,8,3
2017,4555,8101,3,0,0,8,1,1,8,7
2017,4555,8101,1,0,0,8,1,1,8,1
2017,4555,8101,2,0,0,8,1,1,8,2
2017,4557,8101,2,0,0,8,1,1,8,3
2017,4557,8101,3,0,0,8,1,1,8,5
2017,4557,8101,1,0,0,8,1,1,8,2
2017,4557,8101,2,0,0,8,1,2,8,3
2017,4557,8101,3,0,0,8,1,2,8,8
2017,4561,8101,3,0,0,8,1,1,8,10
2017,4561,8101,1,0,0,8,1,1,8,1
2017,4561,8101,3,0,0,8,1,2,8,7
2017,4563,8101,1,0,0,8,1,1,8,2
2017,4563,8101,3,0,0,8,1,1,8,1
2017,4563,8101,2,0,0,8,1,2,8,2
2017,4563,8101,3,0,0,8,1,2,8,9
2017,4564,8101,3,0,0,8,1,1,8,23
2017,4564,8101,2,0,0,8,1,1,8,39
2017,4564,8101,1,0,0,8,1,1,8,16
2017,4564,8101,1,1,0,8,1,1,8,1
2017,4564,8101,2,0,0,8,1,2,8,20
2017,4564,8101,3,0,0,8,1,2,8,32
2017,4564,8101,3,1,0,8,1,2,8,1
2017,4564,8101,1,0,0,8,1,2,8,7
2017,4565,8101,2,0,0,8,1,1,8,7
2017,4565,8101,3,0,0,8,1,1,8,7
2017,4565,8101,1,0,0,8,1,1,8,3
2017,4565,8101,2,0,0,8,1,2,8,6
2017,4565,8101,3,0,0,8,1,2,8,10
2017,4569,8101,2,0,0,8,1,1,8,2
2017,4569,8101,3,0,0,8,1,1,8,11
2017,4569,8101,2,0,0,8,1,2,8,4
2017,4569,8101,3,0,0,8,1,2,8,10
2017,4569,8101,1,0,0,8,1,2,8,1
2017,4572,8101,2,0,0,8,1,1,8,10
2017,4572,8101,3,0,0,8,1,1,8,11
2017,4572,8101,1,0,0,8,1,1,8,3
2017,4572,8101,2,0,0,8,1,2,8,1
2017,4572,8101,3,0,0,8,1,2,8,8
2017,4572,8101,3,1,0,8,1,2,8,1
2017,4574,8101,2,0,0,8,1,2,8,23
2017,4574,8101,3,0,0,8,1,2,8,29
2017,4574,8101,3,1,0,8,1,2,8,1
2017,4574,8101,1,0,0,8,1,2,8,6
2017,4577,8101,2,0,0,8,1,1,8,2
2017,4577,8101,3,0,0,8,1,1,8,4
2017,4577,8101,3,1,0,8,1,1,8,1
2017,4577,8101,1,0,0,8,1,1,8,2
2017,4577,8101,1,0,0,8,1,2,8,3
2017,4577,8101,3,0,0,8,1,2,8,6
2017,4577,8101,2,0,0,8,1,2,8,2
2017,4579,8101,3,0,0,8,1,1,8,13
2017,4579,8101,2,0,0,8,1,1,8,11
2017,4579,8101,1,0,0,8,1,1,8,4
2017,4579,8101,2,0,0,8,1,2,8,7
2017,4579,8101,3,0,0,8,1,2,8,10
2017,4579,8101,1,0,0,8,1,2,8,2
2017,4581,8101,2,0,0,8,1,1,8,1
2017,4581,8101,3,0,0,8,1,1,8,4
2017,4581,8101,2,0,0,8,1,2,8,1
2017,4581,8101,3,0,0,8,1,2,8,8
2017,4582,8101,2,0,0,8,1,1,8,1
2017,4582,8101,3,0,0,8,1,1,8,11
2017,4582,8101,2,0,0,8,1,2,8,2
2017,4582,8101,3,0,0,8,1,2,8,8
2017,4585,8101,2,0,0,8,1,1,8,2
2017,4585,8101,2,1,0,8,1,1,8,1
2017,4585,8101,3,0,0,8,1,1,8,6
2017,4585,8101,1,0,0,8,1,1,8,5
2017,4585,8101,2,0,0,8,1,2,8,2
2017,4585,8101,3,0,0,8,1,2,8,9
2017,4588,8101,2,0,0,8,1,1,8,28
2017,4588,8101,3,0,0,8,1,1,8,32
2017,4588,8101,1,0,0,8,1,1,8,4
2017,4588,8101,3,0,0,8,1,2,8,21
2017,4588,8101,2,0,0,8,1,2,8,15
2017,4588,8101,1,0,0,8,1,2,8,4
2017,4589,8101,2,0,0,8,1,1,8,3
2017,4589,8101,3,0,0,8,1,1,8,8
2017,4589,8101,1,1,0,8,1,1,8,1
2017,4589,8101,2,0,0,8,1,2,8,3
2017,4589,8101,3,0,0,8,1,2,8,9
2017,4592,8101,2,0,0,8,1,1,8,5
2017,4592,8101,3,0,0,8,1,1,8,6
2017,4592,8101,1,0,0,8,1,1,8,1
2017,4592,8101,2,0,0,8,1,2,8,1
2017,4592,8101,3,0,0,8,1,2,8,6
2017,4603,8101,2,0,0,8,1,1,8,4
2017,4603,8101,3,0,0,8,1,1,8,2
2017,4603,8101,1,0,0,8,1,1,8,1
2017,4603,8101,3,0,0,8,1,2,8,1
2017,4603,8101,1,0,0,8,1,2,8,1
2017,4609,8101,2,0,0,8,1,1,8,1
2017,4609,8101,3,0,0,8,1,1,8,6
2017,4609,8101,3,1,0,8,1,1,8,2
2017,4609,8101,1,0,0,8,1,1,8,1
2017,4609,8101,2,0,0,8,1,2,8,2
2017,4609,8101,3,0,0,8,1,2,8,10
2017,4609,8101,1,0,0,8,1,2,8,1
2017,4612,8101,3,0,0,8,1,1,8,9
2017,4612,8101,2,0,0,8,1,2,8,1
2017,4612,8101,3,0,0,8,1,2,8,2
2017,4612,8101,1,0,0,8,1,2,8,1
2017,4613,8101,2,0,0,8,1,1,8,1
2017,4613,8101,3,0,0,8,1,1,8,4
2017,4613,8101,1,0,0,8,1,1,8,2
2017,4613,8101,2,0,0,8,1,2,8,3
2017,4613,8101,3,0,0,8,1,2,8,1
2017,4614,8101,2,0,1,8,1,1,8,3
2017,4614,8101,3,0,1,8,1,1,8,7
2017,4614,8101,2,0,1,8,1,2,8,3
2017,4614,8101,3,0,1,8,1,2,8,10
2017,4622,8101,2,0,1,8,1,1,8,1
2017,4622,8101,3,0,1,8,1,1,8,1
2017,4622,8101,3,0,1,8,1,2,8,3
2017,4630,8101,2,0,0,8,2,2,8,31
2017,4630,8101,3,0,0,8,2,2,8,22
2017,4630,8101,1,0,0,8,2,2,8,20
2017,4635,8101,1,0,0,8,2,1,8,3
2017,4635,8101,2,0,0,8,2,1,8,1
2017,4635,8101,3,0,0,8,2,1,8,9
2017,4635,8101,3,0,0,8,2,2,8,4
2017,4635,8101,1,0,0,8,2,2,8,4
2017,4635,8101,2,0,0,8,2,2,8,3
2017,4636,8101,2,0,0,8,2,1,8,5
2017,4636,8101,3,0,0,8,2,1,8,3
2017,4636,8101,1,0,0,8,2,1,8,13
2017,4636,8101,2,0,0,8,2,2,8,7
2017,4636,8101,3,0,0,8,2,2,8,4
2017,4636,8101,1,0,0,8,2,2,8,6
2017,4645,8101,2,0,0,8,2,1,8,5
2017,4645,8101,3,0,0,8,2,1,8,2
2017,4645,8101,1,0,0,8,2,1,8,3
2017,4645,8101,2,0,0,8,2,2,8,3
2017,4645,8101,3,0,0,8,2,2,8,5
2017,4645,8101,1,0,0,8,2,2,8,1
2017,4646,8101,2,0,0,8,2,1,8,5
2017,4646,8101,3,0,0,8,2,1,8,6
2017,4646,8101,1,0,0,8,2,1,8,22
2017,4646,8101,1,0,0,8,2,2,8,18
2017,4646,8101,2,0,0,8,2,2,8,16
2017,4646,8101,3,0,0,8,2,2,8,9
2017,4647,8101,2,0,0,8,2,1,8,6
2017,4647,8101,3,0,0,8,2,1,8,5
2017,4647,8101,1,0,0,8,2,1,8,1
2017,4647,8101,2,0,0,8,2,2,8,3
2017,4647,8101,3,0,0,8,2,2,8,12
2017,4648,8101,2,0,0,8,2,1,8,7
2017,4648,8101,3,0,0,8,2,1,8,8
2017,4648,8101,1,0,0,8,2,1,8,1
2017,4648,8101,2,1,0,8,2,1,8,1
2017,4648,8101,3,0,0,8,2,2,8,5
2017,4648,8101,2,0,0,8,2,2,8,2
2017,4648,8101,1,0,0,8,2,2,8,2
2017,4659,8101,1,0,0,8,2,2,8,20
2017,4659,8101,2,0,0,8,2,2,8,34
2017,4659,8101,3,0,0,8,2,2,8,22
2017,4660,8101,2,0,0,8,2,1,8,5
2017,4660,8101,3,0,0,8,2,1,8,19
2017,4660,8101,3,1,0,8,2,1,8,1
2017,4660,8101,1,0,0,8,2,1,8,2
2017,4660,8101,2,0,0,8,2,2,8,3
2017,4660,8101,3,0,0,8,2,2,8,4
2017,4663,8101,2,0,0,8,2,2,8,53
2017,4663,8101,3,0,0,8,2,2,8,29
2017,4663,8101,1,0,0,8,2,2,8,32
2017,4664,8101,2,0,0,8,2,1,8,16
2017,4664,8101,3,0,0,8,2,1,8,10
2017,4664,8101,1,0,0,8,2,1,8,9
2017,4664,8101,2,0,0,8,2,2,8,20
2017,4664,8101,3,0,0,8,2,2,8,29
2017,4664,8101,1,0,0,8,2,2,8,6
2017,4665,8101,2,0,0,8,2,1,8,9
2017,4665,8101,3,0,0,8,2,1,8,3
2017,4665,8101,1,0,0,8,2,1,8,3
2017,4665,8101,2,0,0,8,2,2,8,7
2017,4665,8101,3,0,0,8,2,2,8,4
2017,4665,8101,1,0,0,8,2,2,8,3
2017,4666,8101,3,0,0,8,2,1,8,7
2017,4666,8101,2,0,0,8,2,1,8,14
2017,4666,8101,1,0,0,8,2,1,8,14
2017,4666,8101,2,0,0,8,2,2,8,15
2017,4666,8101,3,0,0,8,2,2,8,15
2017,4666,8101,1,0,0,8,2,2,8,10
2017,4669,8101,2,0,0,8,2,1,8,25
2017,4669,8101,3,0,0,8,2,1,8,3
2017,4669,8101,1,0,0,8,2,1,8,26
2017,4669,8101,1,0,0,8,2,2,8,19
2017,4669,8101,2,0,0,8,2,2,8,15
2017,4669,8101,3,0,0,8,2,2,8,2
2017,4670,8101,2,0,0,8,2,1,8,1
2017,4670,8101,3,0,0,8,2,1,8,6
2017,4670,8101,1,0,0,8,2,1,8,1
2017,4672,8101,2,0,0,8,2,1,8,24
2017,4672,8101,2,1,0,8,2,1,8,1
2017,4672,8101,3,0,0,8,2,1,8,17
2017,4672,8101,1,0,0,8,2,1,8,9
2017,4672,8101,2,0,0,8,2,2,8,12
2017,4672,8101,3,0,0,8,2,2,8,18
2017,4672,8101,3,1,0,8,2,2,8,1
2017,4672,8101,1,0,0,8,2,2,8,2
2017,4679,8101,2,0,0,8,3,1,8,2
2017,4679,8101,1,0,0,8,3,1,8,33
2017,4679,8101,1,0,0,8,3,2,8,25
2017,4680,8101,1,0,0,8,3,1,8,12
2017,4680,8101,1,1,0,8,3,1,8,1
2017,4680,8101,3,0,0,8,3,1,8,2
2017,4680,8101,2,0,0,8,3,1,8,1
2017,4680,8101,3,0,0,8,3,2,8,2
2017,4680,8101,1,0,0,8,3,2,8,8
2017,4680,8101,2,0,0,8,3,2,8,2
2017,4686,8101,2,0,0,8,3,1,8,5
2017,4686,8101,3,0,0,8,3,1,8,1
2017,4686,8101,1,0,0,8,3,1,8,32
2017,4686,8101,1,0,0,8,3,2,8,30
2017,4686,8101,2,0,0,8,3,2,8,1
2017,4686,8101,3,0,0,8,3,2,8,1
2017,4688,8101,2,0,0,8,3,1,8,1
2017,4688,8101,1,0,0,8,3,1,8,22
2017,4688,8101,1,0,0,8,3,2,8,39
2017,4698,8101,1,0,0,8,3,1,8,14
2017,4698,8101,2,0,0,8,3,1,8,3
2017,4698,8101,3,0,0,8,3,2,8,1
2017,4698,8101,1,0,0,8,3,2,8,10
2017,4868,8101,2,0,0,8,2,1,8,5
2017,4868,8101,3,0,0,8,2,1,8,3
2017,4868,8101,1,0,0,8,2,1,8,4
2017,4868,8101,2,0,0,8,2,2,8,16
2017,4868,8101,3,0,0,8,2,2,8,5
2017,4868,8101,1,0,0,8,2,2,8,4
2017,11415,8101,1,0,0,8,3,1,8,3
2017,11415,8101,3,0,0,8,3,1,8,1
2017,11415,8101,1,0,0,8,3,2,8,2
2017,11415,8101,2,0,0,8,3,2,8,2
2017,11709,8101,2,0,0,8,2,1,8,2
2017,11709,8101,3,0,0,8,2,1,8,8
2017,11709,8101,2,0,0,8,2,2,8,7
2017,11709,8101,3,0,0,8,2,2,8,10
2017,11709,8101,1,0,0,8,2,2,8,1
2017,11741,8101,3,0,0,8,2,1,8,13
2017,11741,8101,2,0,0,8,2,1,8,3
2017,11741,8101,2,0,0,8,2,2,8,1
2017,11741,8101,3,0,0,8,2,2,8,7
2017,11741,8101,1,0,0,8,2,2,8,2
2017,12024,8101,1,0,0,8,3,1,8,20
2017,12024,8101,1,0,0,8,3,2,8,22
2017,12024,8101,2,0,0,8,3,2,8,1
2017,17607,8101,2,0,0,8,2,1,8,4
2017,17607,8101,1,0,0,8,2,1,8,9
2017,17607,8101,3,0,0,8,2,1,8,1
2017,17607,8101,3,0,0,8,2,2,8,5
2017,17607,8101,1,0,0,8,2,2,8,21
2017,17607,8101,2,0,0,8,2,2,8,2
2017,17635,8101,1,0,0,8,2,1,8,7
2017,17635,8101,2,0,0,8,2,1,8,28
2017,17635,8101,3,0,0,8,2,1,8,40
2017,17635,8101,2,0,0,8,2,2,8,20
2017,17635,8101,3,0,0,8,2,2,8,28
2017,17635,8101,1,0,0,8,2,2,8,8
2017,17686,8101,3,0,0,8,2,1,8,4
2017,17686,8101,2,0,0,8,2,1,8,8
2017,17686,8101,1,0,0,8,2,1,8,6
2017,17686,8101,2,0,0,8,2,2,8,16
2017,17686,8101,3,0,0,8,2,2,8,5
2017,17686,8101,1,0,0,8,2,2,8,4
2017,17733,8101,2,0,0,8,2,1,8,4
2017,17733,8101,3,0,0,8,2,1,8,6
2017,17733,8101,1,0,0,8,2,1,8,5
2017,17733,8101,3,0,0,8,2,2,8,12
2017,17733,8101,2,0,0,8,2,2,8,3
2017,17733,8101,1,0,0,8,2,2,8,1
2017,17750,8101,2,0,0,8,2,1,8,66
2017,17750,8101,1,0,0,8,2,1,8,45
2017,17750,8101,3,0,0,8,2,1,8,51
2017,17750,8101,1,1,0,8,2,1,8,1
2017,17854,8101,2,0,0,8,2,1,8,6
2017,17854,8101,3,0,0,8,2,1,8,3
2017,17854,8101,1,0,0,8,2,1,8,1
2017,17854,8101,2,0,0,8,2,2,8,1
2017,17854,8101,3,0,0,8,2,2,8,15
2017,17855,8101,2,0,0,8,2,2,8,8
2017,17855,8101,1,0,0,8,2,2,8,13
2017,17855,8101,3,0,0,8,2,2,8,4
2017,17855,8101,2,1,0,8,2,2,8,1
2017,17875,8101,2,0,0,8,2,1,8,10
2017,17875,8101,3,0,0,8,2,1,8,16
2017,17875,8101,1,0,0,8,2,1,8,3
2017,17875,8101,2,0,0,8,2,2,8,5
2017,17875,8101,3,0,0,8,2,2,8,16
2017,17900,8101,2,0,0,8,2,1,8,2
2017,17900,8101,1,0,0,8,2,1,8,13
2017,17900,8101,3,0,0,8,2,1,8,2
2017,17900,8101,2,0,0,8,2,2,8,2
2017,17900,8101,3,0,0,8,2,2,8,1
2017,17900,8101,1,0,0,8,2,2,8,11
2017,17912,8101,2,0,0,8,2,1,8,12
2017,17912,8101,2,1,0,8,2,1,8,1
2017,17912,8101,3,0,0,8,2,1,8,7
2017,17912,8101,1,0,0,8,2,1,8,20
2017,17912,8101,2,0,0,8,2,2,8,11
2017,17912,8101,3,0,0,8,2,2,8,10
2017,17912,8101,1,0,0,8,2,2,8,19
2017,18007,8101,2,0,0,8,2,1,8,12
2017,18007,8101,3,0,0,8,2,1,8,7
2017,18007,8101,1,0,0,8,2,1,8,22
2017,18007,8101,2,0,0,8,2,2,8,14
2017,18007,8101,3,0,0,8,2,2,8,5
2017,18007,8101,1,0,0,8,2,2,8,27
2017,18055,8101,1,0,0,8,3,1,8,8
2017,18055,8101,1,0,0,8,3,2,8,8
2017,18097,8101,3,0,0,8,2,1,8,4
2017,18097,8101,2,0,0,8,2,1,8,7
2017,18097,8101,1,0,0,8,2,1,8,39
2017,18097,8101,1,0,0,8,2,2,8,48
2017,18097,8101,2,0,0,8,2,2,8,5
2017,18097,8101,3,0,0,8,2,2,8,4
2017,18223,8101,2,0,0,8,2,1,8,5
2017,18223,8101,3,0,0,8,2,1,8,7
2017,18223,8101,2,0,0,8,2,2,8,5
2017,18223,8101,3,0,0,8,2,2,8,12
2017,18247,8101,2,0,0,8,2,1,8,4
2017,18247,8101,3,0,0,8,2,1,8,9
2017,18247,8101,1,0,0,8,2,1,8,9
2017,18247,8101,2,0,0,8,2,2,8,5
2017,18247,8101,3,0,0,8,2,2,8,5
2017,18247,8101,1,0,0,8,2,2,8,1
2017,4982,8102,2,0,0,8,1,1,8,6
2017,4982,8102,3,0,0,8,1,1,8,6
2017,4982,8102,3,0,0,8,1,2,8,17
2017,4982,8102,2,0,0,8,1,2,8,8
2017,4982,8102,1,0,0,8,1,2,8,1
2017,4983,8102,2,0,0,8,1,1,8,7
2017,4983,8102,3,0,0,8,1,1,8,12
2017,4983,8102,1,0,0,8,1,1,8,2
2017,4983,8102,1,0,0,8,1,2,8,2
2017,4983,8102,2,0,0,8,1,2,8,3
2017,4983,8102,3,0,0,8,1,2,8,24
2017,4983,8102,3,1,0,8,1,2,8,2
2017,4984,8102,2,0,0,8,1,1,8,2
2017,4984,8102,3,0,0,8,1,1,8,18
2017,4984,8102,1,0,0,8,1,1,8,2
2017,4984,8102,2,0,0,8,1,2,8,5
2017,4984,8102,3,0,0,8,1,2,8,11
2017,4985,8102,2,0,0,8,1,1,8,4
2017,4985,8102,3,0,0,8,1,1,8,4
2017,4985,8102,2,0,0,8,1,2,8,5
2017,4985,8102,3,0,0,8,1,2,8,12
2017,4986,8102,2,0,0,8,1,1,8,1
2017,4986,8102,3,0,0,8,1,1,8,6
2017,4986,8102,3,0,0,8,1,2,8,3
2017,4987,8102,2,0,0,8,1,1,8,6
2017,4987,8102,3,0,0,8,1,1,8,11
2017,4987,8102,1,0,0,8,1,1,8,1
2017,4987,8102,2,0,0,8,1,2,8,4
2017,4987,8102,3,0,0,8,1,2,8,6
2017,4987,8102,1,0,0,8,1,2,8,1
2017,4988,8102,2,0,0,8,1,1,8,15
2017,4988,8102,3,0,0,8,1,1,8,29
2017,4988,8102,2,0,0,8,1,2,8,11
2017,4988,8102,3,0,0,8,1,2,8,30
2017,4988,8102,1,0,0,8,1,2,8,1
2017,4989,8102,2,0,0,8,1,1,8,2
2017,4989,8102,3,0,0,8,1,1,8,16
2017,4989,8102,2,0,0,8,1,2,8,5
2017,4989,8102,3,0,0,8,1,2,8,5
2017,4990,8102,2,0,0,8,1,1,8,2
2017,4990,8102,3,0,0,8,1,1,8,5
2017,4990,8102,2,0,0,8,1,2,8,4
2017,4990,8102,3,0,0,8,1,2,8,16
2017,4990,8102,1,0,0,8,1,2,8,1
2017,4991,8102,2,0,0,8,1,1,8,5
2017,4991,8102,3,0,0,8,1,1,8,9
2017,4991,8102,3,1,0,8,1,1,8,1
2017,4991,8102,2,0,0,8,1,2,8,3
2017,4991,8102,3,0,0,8,1,2,8,4
2017,4992,8102,2,0,0,8,1,1,8,3
2017,4992,8102,3,0,0,8,1,1,8,11
2017,4992,8102,1,0,0,8,1,1,8,1
2017,4992,8102,2,0,0,8,1,2,8,5
2017,4992,8102,3,0,0,8,1,2,8,8
2017,4994,8102,2,0,0,8,1,1,8,1
2017,4994,8102,3,0,0,8,1,1,8,18
2017,4994,8102,2,0,0,8,1,2,8,4
2017,4994,8102,2,1,0,8,1,2,8,1
2017,4994,8102,3,0,0,8,1,2,8,17
2017,4994,8102,3,1,0,8,1,2,8,1
2017,4994,8102,1,0,0,8,1,2,8,1
2017,4995,8102,2,0,0,8,1,1,8,6
2017,4995,8102,3,0,0,8,1,1,8,6
2017,4995,8102,3,1,0,8,1,1,8,2
2017,4995,8102,2,0,0,8,1,2,8,3
2017,4995,8102,3,0,0,8,1,2,8,7
2017,4995,8102,1,0,0,8,1,2,8,1
2017,4996,8102,2,0,0,8,1,1,8,3
2017,4996,8102,3,0,0,8,1,1,8,8
2017,4996,8102,2,0,0,8,1,2,8,1
2017,4996,8102,3,0,0,8,1,2,8,11
2017,4997,8102,2,0,0,8,1,1,8,3
2017,4997,8102,3,0,0,8,1,1,8,10
2017,4997,8102,2,0,0,8,1,2,8,1
2017,4997,8102,3,0,0,8,1,2,8,14
2017,4998,8102,2,0,0,8,1,1,8,3
2017,4998,8102,2,1,0,8,1,1,8,1
2017,4998,8102,3,0,0,8,1,1,8,10
2017,4998,8102,3,0,0,8,1,2,8,3
2017,5001,8102,2,0,0,8,1,1,8,15
2017,5001,8102,3,0,0,8,1,1,8,25
2017,5001,8102,3,1,0,8,1,1,8,3
2017,5001,8102,1,0,0,8,1,1,8,3
2017,5001,8102,2,0,0,8,1,2,8,10
2017,5001,8102,3,0,0,8,1,2,8,22
2017,5001,8102,3,1,0,8,1,2,8,1
2017,5001,8102,1,0,0,8,1,2,8,2
2017,5002,8102,3,0,1,8,1,1,8,5
2017,5002,8102,2,0,1,8,1,2,8,1
2017,5002,8102,3,0,1,8,1,2,8,2
2017,5003,8102,3,0,1,8,1,1,8,8
2017,5003,8102,3,1,1,8,1,1,8,1
2017,5003,8102,1,0,1,8,1,1,8,2
2017,5003,8102,2,0,1,8,1,1,8,1
2017,5003,8102,2,0,1,8,1,2,8,1
